,province_zipCode,city_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
0,220000,220100,93,0,67,1,45,0,35,0
1,220000,220400,93,0,67,1,7,0,2,0
2,220000,220500,93,0,67,1,6,0,2,0
3,220000,220300,93,0,67,1,15,0,11,1
4,220000,220381,93,0,67,1,6,0,4,0
5,220000,220800,93,0,67,1,1,0,0,0
6,220000,220200,93,0,67,1,5,0,5,0
7,220000,222400,93,0,67,1,5,0,5,0
8,220000,220700,93,0,67,1,2,0,2,0
9,220000,220581,93,0,67,1,1,0,1,0
10,650000,650100,76,0,43,2,23,0,14,0
11,650000,654000,76,0,43,2,18,0,10,0
12,650000,0,76,0,43,2,10,0,4,0
13,650000,0,76,0,43,2,4,0,1,1
14,650000,650400,76,0,43,2,3,0,1,0
15,650000,0,76,0,43,2,4,0,1,1
16,650000,0,76,0,43,2,4,0,3,0
17,650000,0,76,0,43,2,2,0,1,0
18,650000,511902,76,0,43,2,3,0,3,0
19,650000,0,76,0,43,2,3,0,3,0
20,650000,0,76,0,43,2,1,0,1,0
21,650000,652900,76,0,43,2,1,0,1,0
22,330000,330300,1205,0,932,1,504,0,384,1
23,330000,331000,1205,0,932,1,146,0,103,0
24,330000,0,1205,0,932,1,36,0,3,0
25,330000,330100,1205,0,932,1,169,0,149,0
26,330000,330200,1205,0,932,1,157,0,137,0
27,330000,330400,1205,0,932,1,45,0,32,0
28,330000,330600,1205,0,932,1,42,0,31,0
29,330000,330700,1205,0,932,1,55,0,50,0
30,330000,330900,1205,0,932,1,10,0,6,0
31,330000,330800,1205,0,932,1,14,0,11,0
32,330000,330500,1205,0,932,1,10,0,9,0
33,330000,331100,1205,0,932,1,17,0,17,0
34,510000,510100,534,0,321,3,143,0,83,3
35,510000,513300,534,0,321,3,74,0,18,0
36,510000,511700,534,0,321,3,42,0,20,0
37,510000,511300,534,0,321,3,39,0,23,0
38,510000,511900,534,0,321,3,24,0,11,0
39,510000,511600,534,0,321,3,30,0,21,0
40,510000,510700,534,0,321,3,22,0,14,0
41,510000,510600,534,0,321,3,18,0,10,0
42,510000,510500,534,0,321,3,24,0,20,0
43,510000,511000,534,0,321,3,22,0,18,0
44,510000,513400,534,0,321,3,13,0,9,0
45,510000,510900,534,0,321,3,17,0,15,0
46,510000,511500,534,0,321,3,12,0,10,0
47,510000,511400,534,0,321,3,8,0,6,0
48,510000,512000,534,0,321,3,4,0,2,0
49,510000,511800,534,0,321,3,7,0,6,0
50,510000,510400,534,0,321,3,16,0,16,0
51,510000,510300,534,0,321,3,9,0,9,0
52,510000,510800,534,0,321,3,6,0,6,0
53,510000,511100,534,0,321,3,3,0,3,0
54,510000,513200,534,0,321,3,1,0,1,0
55,430000,430100,1017,0,804,4,242,0,164,2
56,430000,430600,1017,0,804,4,156,0,111,1
57,430000,430200,1017,0,804,4,80,0,56,0
58,430000,431300,1017,0,804,4,76,0,58,0
59,430000,430700,1017,0,804,4,82,0,69,0
60,430000,430400,1017,0,804,4,48,0,38,0
61,430000,430500,1017,0,804,4,102,0,92,1
62,430000,430300,1017,0,804,4,36,0,29,0
63,430000,431000,1017,0,804,4,39,0,34,0
64,430000,431100,1017,0,804,4,44,0,42,0
65,430000,430900,1017,0,804,4,59,0,58,0
66,430000,431200,1017,0,804,4,40,0,40,0
67,430000,433100,1017,0,804,4,8,0,8,0
68,430000,430800,1017,0,804,4,5,0,5,0
69,230000,230100,480,0,270,13,198,0,84,4
70,230000,230500,480,0,270,13,52,0,29,3
71,230000,230300,480,0,270,13,46,0,28,0
72,230000,230200,480,0,270,13,43,0,28,1
73,230000,230600,480,0,270,13,26,0,14,1
74,230000,231200,480,0,270,13,47,0,35,4
75,230000,230900,480,0,270,13,17,0,12,0
76,230000,231100,480,0,270,13,14,0,9,0
77,230000,231000,480,0,270,13,14,0,9,0
78,230000,230400,480,0,270,13,5,0,4,0
79,230000,230800,480,0,270,13,15,0,15,0
80,230000,232700,480,0,270,13,2,0,2,0
81,230000,230700,480,0,270,13,1,0,1,0
82,610000,610100,245,0,195,1,120,0,95,1
83,610000,610700,245,0,195,1,26,0,17,0
84,610000,610900,245,0,195,1,26,0,20,0
85,610000,610500,245,0,195,1,15,0,9,0
86,610000,610200,245,0,195,1,8,0,6,0
87,610000,610400,245,0,195,1,17,0,16,0
88,610000,610300,245,0,195,1,13,0,12,0
89,610000,611000,245,0,195,1,7,0,6,0
90,610000,610600,245,0,195,1,8,0,8,0
91,610000,610800,245,0,195,1,3,0,3,0
92,610000,610581,245,0,195,1,1,0,1,0
93,610000,0,245,0,195,1,1,0,1,0
94,610000,0,245,0,195,1,0,0,1,0
95,130000,130200,317,0,274,6,58,0,40,1
96,130000,130700,317,0,274,6,40,0,33,0
97,130000,130900,317,0,274,6,48,0,39,3
98,130000,130100,317,0,274,6,29,0,24,0
99,130000,130400,317,0,274,6,32,0,30,0
100,130000,130600,317,0,274,6,32,0,32,0
101,130000,131000,317,0,274,6,30,0,30,0
102,130000,130500,317,0,274,6,23,0,22,1
103,130000,130300,317,0,274,6,10,0,9,1
104,130000,131100,317,0,274,6,8,0,8,0
105,130000,130800,317,0,274,6,7,0,7,0
106,420000,420100,65596,0,23383,2641,47824,0,13472,2104
107,420000,420900,65596,0,23383,2641,3516,0,1625,113
108,420000,421100,65596,0,23383,2641,2904,0,1952,110
109,420000,420700,65596,0,23383,2641,1389,0,613,42
110,420000,421000,65596,0,23383,2641,1579,0,877,45
111,420000,421300,65596,0,23383,2641,1307,0,693,37
112,420000,420500,65596,0,23383,2641,929,0,396,30
113,420000,420600,65596,0,23383,2641,1175,0,701,31
114,420000,420800,65596,0,23383,2641,923,0,508,37
115,420000,420200,65596,0,23383,2641,1013,0,624,33
116,420000,420300,65596,0,23383,2641,671,0,372,3
117,420000,421200,65596,0,23383,2641,836,0,616,11
118,420000,429004,65596,0,23383,2641,575,0,356,19
119,420000,429006,65596,0,23383,2641,496,0,307,13
120,420000,429005,65596,0,23383,2641,197,0,97,9
121,420000,422800,65596,0,23383,2641,251,0,164,4
122,420000,429021,65596,0,23383,2641,11,0,10,0
123,420000,420100,65596,0,23370,2641,47824,0,13472,2104
124,420000,420900,65596,0,23370,2641,3516,0,1622,113
125,420000,421100,65596,0,23370,2641,2904,0,1952,110
126,420000,420700,65596,0,23370,2641,1389,0,613,42
127,420000,421000,65596,0,23370,2641,1579,0,867,45
128,420000,421300,65596,0,23370,2641,1307,0,693,37
129,420000,420500,65596,0,23370,2641,929,0,396,30
130,420000,420600,65596,0,23370,2641,1175,0,701,31
131,420000,420800,65596,0,23370,2641,923,0,508,37
132,420000,420200,65596,0,23370,2641,1013,0,624,33
133,420000,420300,65596,0,23370,2641,671,0,372,3
134,420000,421200,65596,0,23370,2641,836,0,616,11
135,420000,429004,65596,0,23370,2641,575,0,356,19
136,420000,429006,65596,0,23370,2641,496,0,307,13
137,420000,429005,65596,0,23370,2641,197,0,97,9
138,420000,422800,65596,0,23370,2641,251,0,164,4
139,420000,429021,65596,0,23370,2641,11,0,10,0
140,420000,420100,65596,0,23361,2641,47824,0,13463,2104
141,420000,420900,65596,0,23361,2641,3516,0,1622,113
142,420000,421100,65596,0,23361,2641,2904,0,1952,110
143,420000,420700,65596,0,23361,2641,1389,0,613,42
144,420000,421000,65596,0,23361,2641,1579,0,867,45
145,420000,421300,65596,0,23361,2641,1307,0,693,37
146,420000,420500,65596,0,23361,2641,929,0,396,30
147,420000,420600,65596,0,23361,2641,1175,0,701,31
148,420000,420800,65596,0,23361,2641,923,0,508,37
149,420000,420200,65596,0,23361,2641,1013,0,624,33
150,420000,420300,65596,0,23361,2641,671,0,372,3
151,420000,421200,65596,0,23361,2641,836,0,616,11
152,420000,429004,65596,0,23361,2641,575,0,356,19
153,420000,429006,65596,0,23361,2641,496,0,307,13
154,420000,429005,65596,0,23361,2641,197,0,97,9
155,420000,422800,65596,0,23361,2641,251,0,164,4
156,420000,429021,65596,0,23361,2641,11,0,10,0
157,420000,420100,65596,0,23285,2641,47824,0,13387,2104
158,420000,420900,65596,0,23285,2641,3516,0,1622,113
159,420000,421100,65596,0,23285,2641,2904,0,1952,110
160,420000,420700,65596,0,23285,2641,1389,0,613,42
161,420000,421000,65596,0,23285,2641,1579,0,867,45
162,420000,421300,65596,0,23285,2641,1307,0,693,37
163,420000,420500,65596,0,23285,2641,929,0,396,30
164,420000,420600,65596,0,23285,2641,1175,0,701,31
165,420000,420800,65596,0,23285,2641,923,0,508,37
166,420000,420200,65596,0,23285,2641,1013,0,624,33
167,420000,420300,65596,0,23285,2641,671,0,372,3
168,420000,421200,65596,0,23285,2641,836,0,616,11
169,420000,429004,65596,0,23285,2641,575,0,356,19
170,420000,429006,65596,0,23285,2641,496,0,307,13
171,420000,429005,65596,0,23285,2641,197,0,97,9
172,420000,422800,65596,0,23285,2641,251,0,164,4
173,420000,429021,65596,0,23285,2641,11,0,10,0
174,420000,420100,65596,0,23253,2641,47824,0,13355,2104
175,420000,420900,65596,0,23253,2641,3516,0,1622,113
176,420000,421100,65596,0,23253,2641,2904,0,1952,110
177,420000,420700,65596,0,23253,2641,1389,0,613,42
178,420000,421000,65596,0,23253,2641,1579,0,867,45
179,420000,421300,65596,0,23253,2641,1307,0,693,37
180,420000,420500,65596,0,23253,2641,929,0,396,30
181,420000,420600,65596,0,23253,2641,1175,0,701,31
182,420000,420800,65596,0,23253,2641,923,0,508,37
183,420000,420200,65596,0,23253,2641,1013,0,624,33
184,420000,420300,65596,0,23253,2641,671,0,372,3
185,420000,421200,65596,0,23253,2641,836,0,616,11
186,420000,429004,65596,0,23253,2641,575,0,356,19
187,420000,429006,65596,0,23253,2641,496,0,307,13
188,420000,429005,65596,0,23253,2641,197,0,97,9
189,420000,422800,65596,0,23253,2641,251,0,164,4
190,420000,429021,65596,0,23253,2641,11,0,10,0
191,330000,330300,1205,0,927,1,504,0,384,1
192,330000,331000,1205,0,927,1,146,0,103,0
193,330000,0,1205,0,927,1,36,0,3,0
194,330000,330200,1205,0,927,1,157,0,134,0
195,330000,330100,1205,0,927,1,169,0,149,0
196,330000,330400,1205,0,927,1,45,0,32,0
197,330000,330600,1205,0,927,1,42,0,31,0
198,330000,330700,1205,0,927,1,55,0,50,0
199,330000,330900,1205,0,927,1,10,0,6,0
200,330000,330800,1205,0,927,1,14,0,11,0
201,330000,330500,1205,0,927,1,10,0,7,0
202,330000,331100,1205,0,927,1,17,0,17,0
203,510000,510100,534,0,320,3,143,0,83,3
204,510000,513300,534,0,320,3,74,0,18,0
205,510000,511700,534,0,320,3,42,0,20,0
206,510000,511300,534,0,320,3,39,0,23,0
207,510000,511900,534,0,320,3,24,0,11,0
208,510000,511600,534,0,320,3,30,0,21,0
209,510000,510600,534,0,320,3,18,0,9,0
210,510000,510700,534,0,320,3,22,0,14,0
211,510000,510500,534,0,320,3,24,0,20,0
212,510000,511000,534,0,320,3,22,0,18,0
213,510000,513400,534,0,320,3,13,0,9,0
214,510000,510900,534,0,320,3,17,0,15,0
215,510000,511500,534,0,320,3,12,0,10,0
216,510000,511400,534,0,320,3,8,0,6,0
217,510000,512000,534,0,320,3,4,0,2,0
218,510000,511800,534,0,320,3,7,0,6,0
219,510000,510400,534,0,320,3,16,0,16,0
220,510000,510300,534,0,320,3,9,0,9,0
221,510000,510800,534,0,320,3,6,0,6,0
222,510000,511100,534,0,320,3,3,0,3,0
223,510000,513200,534,0,320,3,1,0,1,0
224,320000,320100,631,0,496,0,93,0,58,0
225,320000,320500,631,0,496,0,87,0,59,0
226,320000,320800,631,0,496,0,66,0,50,0
227,320000,320700,631,0,496,0,48,0,33,0
228,320000,320200,631,0,496,0,55,0,45,0
229,320000,320300,631,0,496,0,79,0,71,0
230,320000,321000,631,0,496,0,23,0,17,0
231,320000,321200,631,0,496,0,37,0,32,0
232,320000,320400,631,0,496,0,51,0,48,0
233,320000,320600,631,0,496,0,40,0,37,0
234,320000,320900,631,0,496,0,27,0,25,0
235,320000,321300,631,0,496,0,13,0,11,0
236,320000,321100,631,0,496,0,12,0,10,0
237,450000,451200,252,0,161,2,28,0,8,1
238,450000,450500,252,0,161,2,44,0,29,1
239,450000,450100,252,0,161,2,55,0,44,0
240,450000,450600,252,0,161,2,19,0,8,0
241,450000,450200,252,0,161,2,24,0,15,0
242,450000,451300,252,0,161,2,11,0,2,0
243,450000,450300,252,0,161,2,32,0,24,0
244,450000,450900,252,0,161,2,11,0,7,0
245,450000,450800,252,0,161,2,8,0,5,0
246,450000,450700,252,0,161,2,8,0,7,0
247,450000,450400,252,0,161,2,5,0,5,0
248,450000,451100,252,0,161,2,4,0,4,0
249,450000,451000,252,0,161,2,3,0,3,0
250,350000,350300,296,0,228,1,56,0,36,0
251,350000,350500,296,0,228,1,47,0,29,0
252,350000,350700,296,0,228,1,20,0,13,0
253,350000,350400,296,0,228,1,14,0,8,0
254,350000,350600,296,0,228,1,20,0,15,0
255,350000,350100,296,0,228,1,72,0,67,1
256,350000,350200,296,0,228,1,35,0,31,0
257,350000,350900,296,0,228,1,26,0,23,0
258,350000,350800,296,0,228,1,6,0,6,0
259,130000,130200,317,0,269,6,58,0,40,1
260,130000,130900,317,0,269,6,48,0,35,3
261,130000,130700,317,0,269,6,40,0,33,0
262,130000,130100,317,0,269,6,29,0,24,0
263,130000,130400,317,0,269,6,32,0,30,0
264,130000,130300,317,0,269,6,10,0,8,1
265,130000,130600,317,0,269,6,32,0,32,0
266,130000,131000,317,0,269,6,30,0,30,0
267,130000,130500,317,0,269,6,23,0,22,1
268,130000,131100,317,0,269,6,8,0,8,0
269,130000,130800,317,0,269,6,7,0,7,0
270,150000,152500,75,0,39,0,9,0,2,0
271,150000,150200,75,0,39,0,11,0,5,0
272,150000,150100,75,0,39,0,7,0,2,0
273,150000,150500,75,0,39,0,7,0,2,0
274,150000,150400,75,0,39,0,9,0,5,0
275,150000,150700,75,0,39,0,7,0,4,0
276,150000,150600,75,0,39,0,11,0,9,0
277,150000,150800,75,0,39,0,8,0,6,0
278,150000,150900,75,0,39,0,3,0,2,0
279,150000,152200,75,0,39,0,1,0,0,0
280,150000,150300,75,0,39,0,2,0,2,0
281,460000,460200,168,0,131,5,54,0,43,1
282,460000,460100,168,0,131,5,39,0,29,0
283,460000,469026,168,0,131,5,7,0,3,0
284,460000,460400,168,0,131,5,15,0,12,1
285,460000,469006,168,0,131,5,13,0,11,0
286,460000,469023,168,0,131,5,9,0,6,1
287,460000,469029,168,0,131,5,3,0,1,0
288,460000,469002,168,0,131,5,6,0,4,1
289,460000,469007,168,0,131,5,3,0,2,0
290,460000,469024,168,0,131,5,6,0,6,0
291,460000,469028,168,0,131,5,4,0,4,0
292,460000,469021,168,0,131,5,3,0,2,1
293,460000,469005,168,0,131,5,3,0,3,0
294,460000,469027,168,0,131,5,2,0,2,0
295,460000,469030,168,0,131,5,1,0,1,0
296,460000,0,168,0,131,5,0,0,2,0
297,530000,530600,174,0,150,2,25,0,15,0
298,530000,530100,174,0,150,2,53,0,48,0
299,530000,0,174,0,150,2,9,0,7,0
300,530000,530400,174,0,150,2,14,0,12,1
301,530000,530300,174,0,150,2,13,0,12,0
302,530000,0,174,0,150,2,13,0,12,0
303,530000,530500,174,0,150,2,9,0,8,0
304,530000,0,174,0,150,2,5,0,4,0
305,530000,532800,174,0,150,2,15,0,14,1
306,530000,530700,174,0,150,2,7,0,7,0
307,530000,530800,174,0,150,2,4,0,4,0
308,530000,0,174,0,150,2,4,0,4,0
309,530000,0,174,0,150,2,2,0,2,0
310,530000,530900,174,0,150,2,1,0,1,0
311,640000,640300,72,0,68,0,28,0,26,0
312,640000,640100,72,0,68,0,33,0,32,0
313,640000,640500,72,0,68,0,4,0,3,0
314,640000,640400,72,0,68,0,5,0,5,0
315,640000,0,72,0,68,0,1,0,1,0
316,640000,640200,72,0,68,0,1,0,1,0
317,440000,440300,1347,0,890,7,417,0,271,3
318,440000,440100,1347,0,890,7,346,0,230,1
319,440000,441900,1347,0,890,7,97,0,43,1
320,440000,440600,1347,0,890,7,84,0,46,0
321,440000,440400,1347,0,890,7,98,0,61,1
322,440000,440700,1347,0,890,7,23,0,11,0
323,440000,442000,1347,0,890,7,66,0,55,0
324,440000,441300,1347,0,890,7,62,0,54,0
325,440000,440800,1347,0,890,7,22,0,17,0
326,440000,441200,1347,0,890,7,19,0,13,1
327,440000,440900,1347,0,890,7,14,0,9,0
328,440000,441400,1347,0,890,7,16,0,12,0
329,440000,441700,1347,0,890,7,14,0,10,0
330,440000,440500,1347,0,890,7,25,0,22,0
331,440000,440200,1347,0,890,7,10,0,7,0
332,440000,445200,1347,0,890,7,8,0,5,0
333,440000,441500,1347,0,890,7,5,0,4,0
334,440000,445100,1347,0,890,7,5,0,4,0
335,440000,441800,1347,0,890,7,12,0,12,0
336,440000,441600,1347,0,890,7,4,0,4,0
337,370000,370800,756,0,384,6,258,0,43,0
338,370000,370100,756,0,384,6,47,0,25,0
339,370000,370700,756,0,384,6,44,0,24,0
340,370000,371400,756,0,384,6,37,0,15,2
341,370000,370600,756,0,384,6,47,0,28,0
342,370000,370200,756,0,384,6,60,0,42,1
343,370000,371000,756,0,384,6,38,0,27,0
344,370000,370300,756,0,384,6,30,0,18,1
345,370000,370900,756,0,384,6,35,0,23,2
346,370000,371500,756,0,384,6,38,0,31,0
347,370000,371300,756,0,384,6,49,0,45,0
348,370000,371100,756,0,384,6,16,0,12,0
349,370000,371600,756,0,384,6,15,0,12,0
350,370000,370400,756,0,384,6,24,0,22,0
351,370000,371700,756,0,384,6,18,0,17,0
352,330000,330300,1205,0,924,1,504,0,384,1
353,330000,331000,1205,0,924,1,146,0,103,0
354,330000,0,1205,0,924,1,36,0,3,0
355,330000,330100,1205,0,924,1,169,0,146,0
356,330000,330200,1205,0,924,1,157,0,134,0
357,330000,330400,1205,0,924,1,45,0,32,0
358,330000,330600,1205,0,924,1,42,0,31,0
359,330000,330700,1205,0,924,1,55,0,50,0
360,330000,330900,1205,0,924,1,10,0,6,0
361,330000,330800,1205,0,924,1,14,0,11,0
362,330000,330500,1205,0,924,1,10,0,7,0
363,330000,331100,1205,0,924,1,17,0,17,0
364,510000,510100,534,0,314,3,143,0,83,3
365,510000,513300,534,0,314,3,74,0,18,0
366,510000,511700,534,0,314,3,42,0,20,0
367,510000,511300,534,0,314,3,39,0,23,0
368,510000,511900,534,0,314,3,24,0,11,0
369,510000,511600,534,0,314,3,30,0,21,0
370,510000,510600,534,0,314,3,18,0,9,0
371,510000,510700,534,0,314,3,22,0,14,0
372,510000,510500,534,0,314,3,24,0,17,0
373,510000,511000,534,0,314,3,22,0,15,0
374,510000,513400,534,0,314,3,13,0,9,0
375,510000,510900,534,0,314,3,17,0,15,0
376,510000,511500,534,0,314,3,12,0,10,0
377,510000,511400,534,0,314,3,8,0,6,0
378,510000,512000,534,0,314,3,4,0,2,0
379,510000,511800,534,0,314,3,7,0,6,0
380,510000,510400,534,0,314,3,16,0,16,0
381,510000,510300,534,0,314,3,9,0,9,0
382,510000,510800,534,0,314,3,6,0,6,0
383,510000,511100,534,0,314,3,3,0,3,0
384,510000,513200,534,0,314,3,1,0,1,0
385,420000,420100,65596,0,23226,2641,47824,0,13328,2104
386,420000,420900,65596,0,23226,2641,3516,0,1622,113
387,420000,421100,65596,0,23226,2641,2904,0,1952,110
388,420000,420700,65596,0,23226,2641,1389,0,613,42
389,420000,421000,65596,0,23226,2641,1579,0,867,45
390,420000,421300,65596,0,23226,2641,1307,0,693,37
391,420000,420500,65596,0,23226,2641,929,0,396,30
392,420000,420600,65596,0,23226,2641,1175,0,701,31
393,420000,420800,65596,0,23226,2641,923,0,508,37
394,420000,420200,65596,0,23226,2641,1013,0,624,33
395,420000,420300,65596,0,23226,2641,671,0,372,3
396,420000,421200,65596,0,23226,2641,836,0,616,11
397,420000,429004,65596,0,23226,2641,575,0,356,19
398,420000,429006,65596,0,23226,2641,496,0,307,13
399,420000,429005,65596,0,23226,2641,197,0,97,9
400,420000,422800,65596,0,23226,2641,251,0,164,4
401,420000,429021,65596,0,23226,2641,11,0,10,0
402,440000,440300,1347,0,876,7,417,0,271,3
403,440000,440100,1347,0,876,7,346,0,230,1
404,440000,441900,1347,0,876,7,97,0,43,1
405,440000,440600,1347,0,876,7,84,0,36,0
406,440000,440400,1347,0,876,7,98,0,61,1
407,440000,440700,1347,0,876,7,23,0,11,0
408,440000,442000,1347,0,876,7,66,0,55,0
409,440000,441300,1347,0,876,7,62,0,52,0
410,440000,440800,1347,0,876,7,22,0,15,0
411,440000,441200,1347,0,876,7,19,0,13,1
412,440000,440900,1347,0,876,7,14,0,9,0
413,440000,441400,1347,0,876,7,16,0,12,0
414,440000,441700,1347,0,876,7,14,0,10,0
415,440000,440500,1347,0,876,7,25,0,22,0
416,440000,440200,1347,0,876,7,10,0,7,0
417,440000,445200,1347,0,876,7,8,0,5,0
418,440000,441500,1347,0,876,7,5,0,4,0
419,440000,445100,1347,0,876,7,5,0,4,0
420,440000,441800,1347,0,876,7,12,0,12,0
421,440000,441600,1347,0,876,7,4,0,4,0
422,370000,370800,756,0,382,6,258,0,43,0
423,370000,370100,756,0,382,6,47,0,25,0
424,370000,370600,756,0,382,6,47,0,26,0
425,370000,370700,756,0,382,6,44,0,24,0
426,370000,371400,756,0,382,6,37,0,15,2
427,370000,370200,756,0,382,6,60,0,42,1
428,370000,371000,756,0,382,6,38,0,27,0
429,370000,370300,756,0,382,6,30,0,18,1
430,370000,370900,756,0,382,6,35,0,23,2
431,370000,371500,756,0,382,6,38,0,31,0
432,370000,371300,756,0,382,6,49,0,45,0
433,370000,371100,756,0,382,6,16,0,12,0
434,370000,371600,756,0,382,6,15,0,12,0
435,370000,370400,756,0,382,6,24,0,22,0
436,370000,371700,756,0,382,6,18,0,17,0
437,430000,430100,1017,0,802,4,242,0,164,2
438,430000,430600,1017,0,802,4,156,0,111,1
439,430000,430200,1017,0,802,4,80,0,56,0
440,430000,431300,1017,0,802,4,76,0,58,0
441,430000,430700,1017,0,802,4,82,0,69,0
442,430000,430500,1017,0,802,4,102,0,90,1
443,430000,430400,1017,0,802,4,48,0,38,0
444,430000,430300,1017,0,802,4,36,0,29,0
445,430000,431000,1017,0,802,4,39,0,34,0
446,430000,431100,1017,0,802,4,44,0,42,0
447,430000,430900,1017,0,802,4,59,0,58,0
448,430000,431200,1017,0,802,4,40,0,40,0
449,430000,433100,1017,0,802,4,8,0,8,0
450,430000,430800,1017,0,802,4,5,0,5,0
451,340000,341200,989,0,775,6,155,0,112,0
452,340000,340100,989,0,775,6,174,0,135,1
453,340000,340300,989,0,775,6,160,0,127,5
454,340000,341500,989,0,775,6,69,0,48,0
455,340000,341600,989,0,775,6,108,0,89,0
456,340000,340500,989,0,775,6,38,0,25,0
457,340000,341300,989,0,775,6,41,0,30,0
458,340000,340400,989,0,775,6,27,0,20,0
459,340000,340600,989,0,775,6,27,0,22,0
460,340000,340800,989,0,775,6,83,0,79,0
461,340000,341700,989,0,775,6,17,0,13,0
462,340000,341100,989,0,775,6,13,0,9,0
463,340000,340200,989,0,775,6,33,0,30,0
464,340000,340700,989,0,775,6,29,0,26,0
465,340000,341000,989,0,775,6,9,0,6,0
466,340000,341800,989,0,775,6,6,0,4,0
467,230000,230100,480,0,263,13,198,0,78,4
468,230000,230500,480,0,263,13,52,0,29,3
469,230000,230300,480,0,263,13,46,0,27,0
470,230000,230200,480,0,263,13,43,0,28,1
471,230000,230600,480,0,263,13,26,0,14,1
472,230000,231200,480,0,263,13,47,0,35,4
473,230000,230900,480,0,263,13,17,0,12,0
474,230000,231100,480,0,263,13,14,0,9,0
475,230000,231000,480,0,263,13,14,0,9,0
476,230000,230400,480,0,263,13,5,0,4,0
477,230000,230800,480,0,263,13,15,0,15,0
478,230000,232700,480,0,263,13,2,0,2,0
479,230000,230700,480,0,263,13,1,0,1,0
480,420000,420100,65596,0,23222,2641,47824,0,13328,2104
481,420000,420900,65596,0,23222,2641,3516,0,1622,113
482,420000,421100,65596,0,23222,2641,2904,0,1948,110
483,420000,420700,65596,0,23222,2641,1389,0,613,42
484,420000,421000,65596,0,23222,2641,1579,0,867,45
485,420000,421300,65596,0,23222,2641,1307,0,693,37
486,420000,420500,65596,0,23222,2641,929,0,396,30
487,420000,420600,65596,0,23222,2641,1175,0,701,31
488,420000,420800,65596,0,23222,2641,923,0,508,37
489,420000,420200,65596,0,23222,2641,1013,0,624,33
490,420000,420300,65596,0,23222,2641,671,0,372,3
491,420000,421200,65596,0,23222,2641,836,0,616,11
492,420000,429004,65596,0,23222,2641,575,0,356,19
493,420000,429006,65596,0,23222,2641,496,0,307,13
494,420000,429005,65596,0,23222,2641,197,0,97,9
495,420000,422800,65596,0,23222,2641,251,0,164,4
496,420000,429021,65596,0,23222,2641,11,0,10,0
497,330000,330300,1205,0,885,1,504,0,354,1
498,330000,331000,1205,0,885,1,146,0,101,0
499,330000,0,1205,0,885,1,36,0,3,0
500,330000,330100,1205,0,885,1,169,0,146,0
501,330000,330200,1205,0,885,1,157,0,134,0
502,330000,330400,1205,0,885,1,45,0,32,0
503,330000,330600,1205,0,885,1,42,0,31,0
504,330000,330700,1205,0,885,1,55,0,46,0
505,330000,330900,1205,0,885,1,10,0,6,0
506,330000,331100,1205,0,885,1,17,0,14,0
507,330000,330800,1205,0,885,1,14,0,11,0
508,330000,330500,1205,0,885,1,10,0,7,0
509,510000,510100,534,0,313,3,143,0,83,3
510,510000,513300,534,0,313,3,74,0,18,0
511,510000,511700,534,0,313,3,42,0,20,0
512,510000,511300,534,0,313,3,39,0,23,0
513,510000,511900,534,0,313,3,24,0,11,0
514,510000,511600,534,0,313,3,30,0,20,0
515,510000,510600,534,0,313,3,18,0,9,0
516,510000,510700,534,0,313,3,22,0,14,0
517,510000,510500,534,0,313,3,24,0,17,0
518,510000,511000,534,0,313,3,22,0,15,0
519,510000,513400,534,0,313,3,13,0,9,0
520,510000,510900,534,0,313,3,17,0,15,0
521,510000,511500,534,0,313,3,12,0,10,0
522,510000,511400,534,0,313,3,8,0,6,0
523,510000,512000,534,0,313,3,4,0,2,0
524,510000,511800,534,0,313,3,7,0,6,0
525,510000,510400,534,0,313,3,16,0,16,0
526,510000,510300,534,0,313,3,9,0,9,0
527,510000,510800,534,0,313,3,6,0,6,0
528,510000,511100,534,0,313,3,3,0,3,0
529,510000,513200,534,0,313,3,1,0,1,0
530,340000,341200,989,0,768,6,155,0,112,0
531,340000,340100,989,0,768,6,174,0,135,1
532,340000,340300,989,0,768,6,160,0,127,5
533,340000,341500,989,0,768,6,69,0,48,0
534,340000,341600,989,0,768,6,108,0,89,0
535,340000,340500,989,0,768,6,38,0,25,0
536,340000,341300,989,0,768,6,41,0,30,0
537,340000,340800,989,0,768,6,83,0,74,0
538,340000,340400,989,0,768,6,27,0,20,0
539,340000,340200,989,0,768,6,33,0,28,0
540,340000,340600,989,0,768,6,27,0,22,0
541,340000,341700,989,0,768,6,17,0,13,0
542,340000,341100,989,0,768,6,13,0,9,0
543,340000,340700,989,0,768,6,29,0,26,0
544,340000,341000,989,0,768,6,9,0,6,0
545,340000,341800,989,0,768,6,6,0,4,0
546,350000,350300,296,0,226,1,56,0,36,0
547,350000,350500,296,0,226,1,47,0,29,0
548,350000,350700,296,0,226,1,20,0,13,0
549,350000,350100,296,0,226,1,72,0,65,1
550,350000,350400,296,0,226,1,14,0,8,0
551,350000,350600,296,0,226,1,20,0,15,0
552,350000,350200,296,0,226,1,35,0,31,0
553,350000,350900,296,0,226,1,26,0,23,0
554,350000,350800,296,0,226,1,6,0,6,0
555,310000,-1,337,0,276,3,111,0,89,1
556,310000,310115,337,0,276,3,60,0,50,0
